"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1784","testOneValidLoginOne","Suite - Parallel Execution","Sun Jan 18 19:36:19 UTC 2026","passed","Sun Jan 18 19:36:21 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","874","testThreeValidLoginOne","Suite - Parallel Execution","Sun Jan 18 19:36:28 UTC 2026","passed","Sun Jan 18 19:36:29 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Sun Jan 18 19:36:32 UTC 2026","passed","Sun Jan 18 19:36:32 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","636","testThreeExpectedFailure","Suite - Parallel Execution","Sun Jan 18 19:36:30 UTC 2026","failed","Sun Jan 18 19:36:31 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the error message with invalid username and password.","1","testOneUnstableTest","Suite - Parallel Execution","Sun Jan 18 19:36:20 UTC 2026","failed","Sun Jan 18 19:36:20 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","520","testDuesColumnAscendingSort","Suite - Parallel Execution","Sun Jan 18 19:36:36 UTC 2026","passed","Sun Jan 18 19:36:37 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","644","testOneExpectedFailure","Suite - Parallel Execution","Sun Jan 18 19:36:22 UTC 2026","failed","Sun Jan 18 19:36:23 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Sun Jan 18 19:36:28 UTC 2026","passed","Sun Jan 18 19:36:28 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"The test will verify the ABTest scenario by passing URL parameter.","565","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sun Jan 18 19:36:35 UTC 2026","passed","Sun Jan 18 19:36:36 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","852","testThreeValidLoginTwo","Suite - Parallel Execution","Sun Jan 18 19:36:28 UTC 2026","passed","Sun Jan 18 19:36:29 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie.","531","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Sun Jan 18 19:36:35 UTC 2026","passed","Sun Jan 18 19:36:36 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","507","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sun Jan 18 19:36:35 UTC 2026","passed","Sun Jan 18 19:36:36 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
