"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","848","testThreeValidLoginOne","Suite - Parallel Execution","Fri Dec 19 19:37:36 UTC 2025","passed","Fri Dec 19 19:37:37 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order.","432","testDuesColumnAscendingSort","Suite - Parallel Execution","Fri Dec 19 19:37:44 UTC 2025","passed","Fri Dec 19 19:37:44 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1160","testTwoValidLoginOne","Suite - Parallel Execution","Fri Dec 19 19:37:32 UTC 2025","passed","Fri Dec 19 19:37:34 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"The test will verify the ABTest scenario by passing URL parameter.","632","Test_With_Opt_Out_Url","Suite - Parallel Execution","Fri Dec 19 19:37:43 UTC 2025","passed","Fri Dec 19 19:37:43 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","451","testThreeExpectedFailure","Suite - Parallel Execution","Fri Dec 19 19:37:38 UTC 2025","failed","Fri Dec 19 19:37:39 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","477","testFourExpectedFailure","Suite - Parallel Execution","Fri Dec 19 19:37:42 UTC 2025","failed","Fri Dec 19 19:37:42 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","3593","testOneValidLoginOne","Suite - Parallel Execution","Fri Dec 19 19:37:26 UTC 2025","passed","Fri Dec 19 19:37:30 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","470","testTwoExpectedFailure","Suite - Parallel Execution","Fri Dec 19 19:37:35 UTC 2025","failed","Fri Dec 19 19:37:35 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Fri Dec 19 19:37:36 UTC 2025","passed","Fri Dec 19 19:37:36 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","904","testFourValidLoginOne","Suite - Parallel Execution","Fri Dec 19 19:37:40 UTC 2025","passed","Fri Dec 19 19:37:41 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
