"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","525","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sat Jan 31 19:41:29 UTC 2026","passed","Sat Jan 31 19:41:29 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","5","testTwoUnstableTest","Suite - Parallel Execution","Sat Jan 31 19:41:18 UTC 2026","passed","Sat Jan 31 19:41:18 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","872","testTwoValidLoginTwo","Suite - Parallel Execution","Sat Jan 31 19:41:18 UTC 2026","passed","Sat Jan 31 19:41:19 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","874","testFourValidLoginTwo","Suite - Parallel Execution","Sat Jan 31 19:41:25 UTC 2026","passed","Sat Jan 31 19:41:26 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","619","testOneExpectedFailure","Suite - Parallel Execution","Sat Jan 31 19:41:16 UTC 2026","failed","Sat Jan 31 19:41:17 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","843","testTwoValidLoginOne","Suite - Parallel Execution","Sat Jan 31 19:41:18 UTC 2026","passed","Sat Jan 31 19:41:19 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","1339","testOneValidLoginOne","Suite - Parallel Execution","Sat Jan 31 19:41:13 UTC 2026","passed","Sat Jan 31 19:41:15 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","642","testThreeExpectedFailure","Suite - Parallel Execution","Sat Jan 31 19:41:24 UTC 2026","failed","Sat Jan 31 19:41:24 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"The test will verify the ABTest scenario by passing URL parameter.","521","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sat Jan 31 19:41:29 UTC 2026","passed","Sat Jan 31 19:41:29 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Sat Jan 31 19:41:11 UTC 2026","unknown","Sat Jan 31 19:41:11 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"The test will verify the ABTest scenario by forge an opt-out cookie.","571","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Sat Jan 31 19:41:29 UTC 2026","passed","Sat Jan 31 19:41:29 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
