"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Sun Apr 12 19:58:02 UTC 2026","unknown","Sun Apr 12 19:58:02 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","981","testTwoValidLoginTwo","Suite - Parallel Execution","Sun Apr 12 19:58:09 UTC 2026","passed","Sun Apr 12 19:58:10 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Sun Apr 12 19:58:12 UTC 2026","passed","Sun Apr 12 19:58:12 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","738","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Sun Apr 12 20:02:21 UTC 2026","passed","Sun Apr 12 20:02:21 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the error message with invalid username and password.","11","testOneUnstableTest","Suite - Parallel Execution","Sun Apr 12 19:58:05 UTC 2026","passed","Sun Apr 12 19:58:05 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","468","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sun Apr 12 20:02:20 UTC 2026","passed","Sun Apr 12 20:02:20 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","450","testTwoExpectedFailure","Suite - Parallel Execution","Sun Apr 12 19:58:11 UTC 2026","failed","Sun Apr 12 19:58:11 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","935","testOneValidLoginTwo","Suite - Parallel Execution","Sun Apr 12 19:58:05 UTC 2026","passed","Sun Apr 12 19:58:06 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Sun Apr 12 20:02:17 UTC 2026","passed","Sun Apr 12 20:02:17 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","96680","testThreeValidLoginOne","Suite - Parallel Execution","Sun Apr 12 20:00:38 UTC 2026","passed","Sun Apr 12 20:02:15 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","1027","testFourValidLoginTwo","Suite - Parallel Execution","Sun Apr 12 20:02:16 UTC 2026","passed","Sun Apr 12 20:02:17 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order.","436","testDuesColumnAscendingSort","Suite - Parallel Execution","Sun Apr 12 20:02:21 UTC 2026","passed","Sun Apr 12 20:02:21 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"The test will verify the ABTest scenario by forge an opt-out cookie.","586","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Sun Apr 12 20:02:20 UTC 2026","passed","Sun Apr 12 20:02:20 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","440","testOneExpectedFailure","Suite - Parallel Execution","Sun Apr 12 19:58:07 UTC 2026","failed","Sun Apr 12 19:58:08 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","1036","testFourValidLoginOne","Suite - Parallel Execution","Sun Apr 12 20:02:16 UTC 2026","passed","Sun Apr 12 20:02:17 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Sun Apr 12 19:58:10 UTC 2026","passed","Sun Apr 12 19:58:10 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","1044","testTwoValidLoginOne","Suite - Parallel Execution","Sun Apr 12 19:58:09 UTC 2026","passed","Sun Apr 12 19:58:10 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"The test will verify the ABTest scenario by passing URL parameter.","453","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sun Apr 12 20:02:20 UTC 2026","passed","Sun Apr 12 20:02:20 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","452","testThreeExpectedFailure","Suite - Parallel Execution","Sun Apr 12 20:02:15 UTC 2026","failed","Sun Apr 12 20:02:15 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","144889","testThreeValidLoginTwo","Suite - Parallel Execution","Sun Apr 12 19:58:12 UTC 2026","passed","Sun Apr 12 20:00:37 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
