"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","2535","testOneValidLoginTwo","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","1386","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1989","testFourValidLoginOne","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","1527","testOneExpectedFailure","Suite - Parallel Execution","2026-07-09","failed","2026-07-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"The test will verify the ABTest scenario by passing URL parameter.","1221","Test_With_Opt_Out_Url","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","1576","testThreeExpectedFailure","Suite - Parallel Execution","2026-07-09","failed","2026-07-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","2145","testFourValidLoginTwo","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","2065","testTwoValidLoginOne","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","2026-07-09","unknown","2026-07-09","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the error message with invalid username and password.","15","testOneUnstableTest","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","1605","testFourExpectedFailure","Suite - Parallel Execution","2026-07-09","failed","2026-07-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"The test will verify the ABTest scenario by forge an opt-out cookie.","1352","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","1693","testThreeValidLoginTwo","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","2509","testOneValidLoginOne","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","2026-07-09","failed","2026-07-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","1273","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1677","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1535","testTwoExpectedFailure","Suite - Parallel Execution","2026-07-09","failed","2026-07-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","1746","testThreeValidLoginOne","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","2134","testTwoValidLoginTwo","Suite - Parallel Execution","2026-07-09","passed","2026-07-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
