"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1715","testFourValidLoginTwo","Suite - Parallel Execution","Fri Dec 26 19:36:58 UTC 2025","passed","Fri Dec 26 19:37:00 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order.","1256","testDuesColumnAscendingSort","Suite - Parallel Execution","Fri Dec 26 19:37:06 UTC 2025","passed","Fri Dec 26 19:37:07 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","1135","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Fri Dec 26 19:37:04 UTC 2025","passed","Fri Dec 26 19:37:05 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"The test will verify the ABTest scenario by passing URL parameter.","1070","Test_With_Opt_Out_Url","Suite - Parallel Execution","Fri Dec 26 19:37:04 UTC 2025","passed","Fri Dec 26 19:37:05 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the error message with invalid username and password.","1","testFourUnstableTest","Suite - Parallel Execution","Fri Dec 26 19:36:58 UTC 2025","passed","Fri Dec 26 19:36:58 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","1406","testTwoExpectedFailure","Suite - Parallel Execution","Fri Dec 26 19:36:50 UTC 2025","failed","Fri Dec 26 19:36:51 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","2066","testOneValidLoginTwo","Suite - Parallel Execution","Fri Dec 26 19:36:39 UTC 2025","passed","Fri Dec 26 19:36:41 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Fri Dec 26 19:36:30 UTC 2025","unknown","Fri Dec 26 19:36:30 UTC 2025","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the error message with invalid username and password.","5","testOneUnstableTest","Suite - Parallel Execution","Fri Dec 26 19:36:40 UTC 2025","failed","Fri Dec 26 19:36:40 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie.","1189","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Fri Dec 26 19:37:04 UTC 2025","passed","Fri Dec 26 19:37:05 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","1663","testThreeValidLoginTwo","Suite - Parallel Execution","Fri Dec 26 19:36:52 UTC 2025","passed","Fri Dec 26 19:36:54 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","1419","testThreeExpectedFailure","Suite - Parallel Execution","Fri Dec 26 19:36:56 UTC 2025","failed","Fri Dec 26 19:36:57 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1630","testTwoValidLoginOne","Suite - Parallel Execution","Fri Dec 26 19:36:46 UTC 2025","passed","Fri Dec 26 19:36:47 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","1723","testFourValidLoginOne","Suite - Parallel Execution","Fri Dec 26 19:36:58 UTC 2025","passed","Fri Dec 26 19:37:00 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","1452","testOneExpectedFailure","Suite - Parallel Execution","Fri Dec 26 19:36:43 UTC 2025","failed","Fri Dec 26 19:36:45 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","1671","testThreeValidLoginOne","Suite - Parallel Execution","Fri Dec 26 19:36:52 UTC 2025","passed","Fri Dec 26 19:36:54 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","1640","testTwoValidLoginTwo","Suite - Parallel Execution","Fri Dec 26 19:36:46 UTC 2025","passed","Fri Dec 26 19:36:47 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1549","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Fri Dec 26 19:37:06 UTC 2025","passed","Fri Dec 26 19:37:07 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the error message with invalid username and password.","0","testTwoUnstableTest","Suite - Parallel Execution","Fri Dec 26 19:36:46 UTC 2025","passed","Fri Dec 26 19:36:46 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","2056","testOneValidLoginOne","Suite - Parallel Execution","Fri Dec 26 19:36:39 UTC 2025","passed","Fri Dec 26 19:36:41 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Fri Dec 26 19:36:52 UTC 2025","passed","Fri Dec 26 19:36:52 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1419","testFourExpectedFailure","Suite - Parallel Execution","Fri Dec 26 19:37:02 UTC 2025","failed","Fri Dec 26 19:37:03 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
