"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","766","testFourValidLoginOne","Suite - Parallel Execution","Fri Jan 23 19:41:33 UTC 2026","passed","Fri Jan 23 19:41:34 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"The test will verify the ABTest scenario by passing URL parameter.","483","Test_With_Opt_Out_Url","Suite - Parallel Execution","Fri Jan 23 19:41:36 UTC 2026","passed","Fri Jan 23 19:41:36 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","413","testFourExpectedFailure","Suite - Parallel Execution","Fri Jan 23 19:41:35 UTC 2026","failed","Fri Jan 23 19:41:35 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the error message with invalid username and password.","9","testTwoUnstableTest","Suite - Parallel Execution","Fri Jan 23 19:41:26 UTC 2026","passed","Fri Jan 23 19:41:26 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","364","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Fri Jan 23 19:41:36 UTC 2026","passed","Fri Jan 23 19:41:36 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Fri Jan 23 19:41:19 UTC 2026","unknown","Fri Jan 23 19:41:19 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the 'Due' column sort functionality in an ascending order.","412","testDuesColumnAscendingSort","Suite - Parallel Execution","Fri Jan 23 19:41:37 UTC 2026","passed","Fri Jan 23 19:41:37 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"The test will verify the ABTest scenario by forge an opt-out cookie.","479","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Fri Jan 23 19:41:36 UTC 2026","passed","Fri Jan 23 19:41:36 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","429","testTwoExpectedFailure","Suite - Parallel Execution","Fri Jan 23 19:41:28 UTC 2026","failed","Fri Jan 23 19:41:29 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","985","testOneValidLoginOne","Suite - Parallel Execution","Fri Jan 23 19:41:23 UTC 2026","passed","Fri Jan 23 19:41:24 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","468","testOneExpectedFailure","Suite - Parallel Execution","Fri Jan 23 19:41:25 UTC 2026","failed","Fri Jan 23 19:41:25 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","1042","testThreeValidLoginTwo","Suite - Parallel Execution","Fri Jan 23 19:41:29 UTC 2026","passed","Fri Jan 23 19:41:30 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Fri Jan 23 19:41:33 UTC 2026","passed","Fri Jan 23 19:41:33 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","426","testThreeExpectedFailure","Suite - Parallel Execution","Fri Jan 23 19:41:32 UTC 2026","failed","Fri Jan 23 19:41:32 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","733","testTwoValidLoginOne","Suite - Parallel Execution","Fri Jan 23 19:41:26 UTC 2026","passed","Fri Jan 23 19:41:27 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","787","testFourValidLoginTwo","Suite - Parallel Execution","Fri Jan 23 19:41:33 UTC 2026","passed","Fri Jan 23 19:41:34 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","978","testThreeValidLoginOne","Suite - Parallel Execution","Fri Jan 23 19:41:29 UTC 2026","passed","Fri Jan 23 19:41:30 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","983","testOneValidLoginTwo","Suite - Parallel Execution","Fri Jan 23 19:41:23 UTC 2026","passed","Fri Jan 23 19:41:24 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the error message with invalid username and password.","9","testOneUnstableTest","Suite - Parallel Execution","Fri Jan 23 19:41:23 UTC 2026","passed","Fri Jan 23 19:41:23 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Fri Jan 23 19:41:31 UTC 2026","failed","Fri Jan 23 19:41:31 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","773","testTwoValidLoginTwo","Suite - Parallel Execution","Fri Jan 23 19:41:26 UTC 2026","passed","Fri Jan 23 19:41:27 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","752","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Fri Jan 23 19:41:37 UTC 2026","passed","Fri Jan 23 19:41:38 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
