"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1357","testOneValidLoginOne","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","1640","testFourValidLoginOne","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","716","testThreeExpectedFailure","Suite - Parallel Execution","2026-08-02","failed","2026-08-02","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","145664","testTwoValidLoginOne","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie.","712","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","706","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1579","testFourValidLoginTwo","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"The test will verify the ABTest scenario by passing URL parameter.","661","Test_With_Opt_Out_Url","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the error message with invalid username and password.","10","testOneUnstableTest","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","780","testFourExpectedFailure","Suite - Parallel Execution","2026-08-02","failed","2026-08-02","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","1320","testThreeValidLoginTwo","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","145763","testTwoExpectedFailure","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","2026-08-02","unknown","2026-08-02","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","725","testTwoValidLoginTwo","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the error message with invalid username and password.","3","testFourUnstableTest","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the error message with invalid username and password.","0","testTwoUnstableTest","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1037","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","928","testThreeValidLoginOne","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","707","testOneExpectedFailure","Suite - Parallel Execution","2026-08-02","failed","2026-08-02","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the 'Due' column sort functionality in an ascending order.","696","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","995","testOneValidLoginTwo","Suite - Parallel Execution","2026-08-02","passed","2026-08-02","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
