"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1904","testTwoValidLoginTwo","Suite - Parallel Execution","2026-09-15","passed","2026-09-15","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","864","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-09-15","passed","2026-09-15","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","593","testTwoExpectedFailure","Suite - Parallel Execution","2026-09-15","failed","2026-09-15","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","23","testFourUnstableTest","Suite - Parallel Execution","2026-09-15","passed","2026-09-15","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the error message with invalid username and password.","26","testOneUnstableTest","Suite - Parallel Execution","2026-09-15","passed","2026-09-15","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","610","testOneExpectedFailure","Suite - Parallel Execution","2026-09-15","failed","2026-09-15","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the 'Due' column sort functionality in an ascending order.","703","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-09-15","passed","2026-09-15","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","2026-09-15","unknown","2026-09-15","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1293","testFourValidLoginTwo","Suite - Parallel Execution","2026-09-15","passed","2026-09-15","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","575","testThreeExpectedFailure","Suite - Parallel Execution","2026-09-15","failed","2026-09-15","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
