"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","145415","testThreeValidLoginOne","Suite - Parallel Execution","Fri May 08 20:36:55 UTC 2026","passed","Fri May 08 20:39:20 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","1567","testOneValidLoginOne","Suite - Parallel Execution","Fri May 08 20:33:34 UTC 2026","passed","Fri May 08 20:33:35 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","932","testTwoValidLoginOne","Suite - Parallel Execution","Fri May 08 20:36:52 UTC 2026","passed","Fri May 08 20:36:53 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Fri May 08 20:33:30 UTC 2026","unknown","Fri May 08 20:33:30 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the 'Due' column sort functionality in an ascending order.","768","testDuesColumnAscendingSort","Suite - Parallel Execution","Fri May 08 20:42:41 UTC 2026","passed","Fri May 08 20:42:41 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"The test will verify the ABTest scenario by forge an opt-out cookie.","786","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Fri May 08 20:42:39 UTC 2026","passed","Fri May 08 20:42:40 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"The test will verify the ABTest scenario by passing URL parameter.","728","Test_With_Opt_Out_Url","Suite - Parallel Execution","Fri May 08 20:42:39 UTC 2026","passed","Fri May 08 20:42:40 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","1037","testOneExpectedFailure","Suite - Parallel Execution","Fri May 08 20:33:37 UTC 2026","failed","Fri May 08 20:33:38 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","886","testFourValidLoginOne","Suite - Parallel Execution","Fri May 08 20:41:48 UTC 2026","passed","Fri May 08 20:41:49 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","890","testTwoExpectedFailure","Suite - Parallel Execution","Fri May 08 20:36:06 UTC 2026","failed","Fri May 08 20:36:06 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Fri May 08 20:36:55 UTC 2026","passed","Fri May 08 20:36:55 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1091","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Fri May 08 20:42:41 UTC 2026","passed","Fri May 08 20:42:42 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1546","testOneValidLoginTwo","Suite - Parallel Execution","Fri May 08 20:33:34 UTC 2026","passed","Fri May 08 20:33:35 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","912","testTwoValidLoginTwo","Suite - Parallel Execution","Fri May 08 20:36:53 UTC 2026","passed","Fri May 08 20:36:54 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the error message with invalid username and password.","2","testOneUnstableTest","Suite - Parallel Execution","Fri May 08 20:33:35 UTC 2026","failed","Fri May 08 20:33:35 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","989","testFourValidLoginTwo","Suite - Parallel Execution","Fri May 08 20:42:37 UTC 2026","passed","Fri May 08 20:42:38 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the error message with invalid username and password.","0","testTwoUnstableTest","Suite - Parallel Execution","Fri May 08 20:33:40 UTC 2026","passed","Fri May 08 20:33:40 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","842","testFourExpectedFailure","Suite - Parallel Execution","Fri May 08 20:42:38 UTC 2026","failed","Fri May 08 20:42:39 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","1057","testThreeValidLoginTwo","Suite - Parallel Execution","Fri May 08 20:39:20 UTC 2026","passed","Fri May 08 20:39:21 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","675","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Fri May 08 20:42:39 UTC 2026","passed","Fri May 08 20:42:40 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","997","testThreeExpectedFailure","Suite - Parallel Execution","Fri May 08 20:39:21 UTC 2026","failed","Fri May 08 20:39:22 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the error message with invalid username and password.","1","testFourUnstableTest","Suite - Parallel Execution","Fri May 08 20:39:23 UTC 2026","passed","Fri May 08 20:39:23 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
