"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1297","testThreeExpectedFailure","Suite - Parallel Execution","2026-07-04","failed","2026-07-04","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the 'Due' column sort functionality in an ascending order.","1068","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1928","testOneValidLoginOne","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","1842","testTwoValidLoginTwo","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1359","testOneExpectedFailure","Suite - Parallel Execution","2026-07-04","failed","2026-07-04","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","2","testElementGetScreenshot","Suite - Parallel Execution","2026-07-04","unknown","2026-07-04","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1700","testTwoValidLoginOne","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1384","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1659","testThreeValidLoginTwo","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","1874","testThreeValidLoginOne","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"The test will verify the ABTest scenario by passing URL parameter.","1073","Test_With_Opt_Out_Url","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","1603","testFourValidLoginTwo","Suite - Parallel Execution","2026-07-04","passed","2026-07-04","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
