"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1480","testThreeValidLoginOne","Suite - Parallel Execution","Sun Dec 14 10:19:14 UTC 2025","passed","Sun Dec 14 10:19:15 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","1760","testOneValidLoginOne","Suite - Parallel Execution","Sun Dec 14 10:16:39 UTC 2025","passed","Sun Dec 14 10:16:41 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the error message with invalid username and password.","4","testTwoUnstableTest","Suite - Parallel Execution","Sun Dec 14 10:16:45 UTC 2025","passed","Sun Dec 14 10:16:45 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","860","testDuesColumnAscendingSort","Suite - Parallel Execution","Sun Dec 14 10:19:25 UTC 2025","passed","Sun Dec 14 10:19:26 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1179","testTwoValidLoginTwo","Suite - Parallel Execution","Sun Dec 14 10:19:11 UTC 2025","passed","Sun Dec 14 10:19:12 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Sun Dec 14 10:19:19 UTC 2025","passed","Sun Dec 14 10:19:19 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","797","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sun Dec 14 10:19:24 UTC 2025","passed","Sun Dec 14 10:19:25 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1406","testThreeValidLoginTwo","Suite - Parallel Execution","Sun Dec 14 10:19:14 UTC 2025","passed","Sun Dec 14 10:19:15 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","1076","testTwoExpectedFailure","Suite - Parallel Execution","Sun Dec 14 10:19:12 UTC 2025","failed","Sun Dec 14 10:19:13 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","992","testThreeExpectedFailure","Suite - Parallel Execution","Sun Dec 14 10:19:17 UTC 2025","failed","Sun Dec 14 10:19:18 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
