"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","809","testFourValidLoginTwo","Suite - Parallel Execution","Sat Feb 15 08:08:57 GMT 2025","passed","Sat Feb 15 08:08:58 GMT 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","1148","testOneValidLoginTwo","Suite - Parallel Execution","Sat Feb 15 08:05:46 GMT 2025","passed","Sat Feb 15 08:05:47 GMT 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","1165","testOneValidLoginOne","Suite - Parallel Execution","Sat Feb 15 08:05:46 GMT 2025","passed","Sat Feb 15 08:05:47 GMT 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the error message with invalid username and password.","1","testOneUnstableTest","Suite - Parallel Execution","Sat Feb 15 08:05:47 GMT 2025","passed","Sat Feb 15 08:05:47 GMT 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","0","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sat Feb 15 08:09:00 GMT 2025","skipped","Sat Feb 15 08:09:00 GMT 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","771","testThreeValidLoginTwo","Suite - Parallel Execution","Sat Feb 15 08:08:54 GMT 2025","passed","Sat Feb 15 08:08:54 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","495","testFourExpectedFailure","Suite - Parallel Execution","Sat Feb 15 08:09:00 GMT 2025","failed","Sat Feb 15 08:09:00 GMT 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"The test will verify the ABTest scenario by forge an opt-out cookie.","0","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Sat Feb 15 08:09:01 GMT 2025","skipped","Sat Feb 15 08:09:01 GMT 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the error message with invalid username and password.","0","testTwoUnstableTest","Suite - Parallel Execution","Sat Feb 15 08:05:51 GMT 2025","passed","Sat Feb 15 08:05:51 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","432","testDuesColumnAscendingSort","Suite - Parallel Execution","Sat Feb 15 08:09:01 GMT 2025","passed","Sat Feb 15 08:09:02 GMT 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"The test will verify the ABTest scenario by passing URL parameter.","0","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sat Feb 15 08:09:01 GMT 2025","skipped","Sat Feb 15 08:09:01 GMT 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","487","testTwoExpectedFailure","Suite - Parallel Execution","Sat Feb 15 08:05:53 GMT 2025","failed","Sat Feb 15 08:05:54 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","469","testThreeExpectedFailure","Suite - Parallel Execution","Sat Feb 15 08:08:56 GMT 2025","failed","Sat Feb 15 08:08:56 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","476","testOneExpectedFailure","Suite - Parallel Execution","Sat Feb 15 08:05:49 GMT 2025","failed","Sat Feb 15 08:05:49 GMT 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"","0","setup","Suite - Parallel Execution","Sat Feb 15 08:09:00 GMT 2025","broken","Sat Feb 15 08:09:00 GMT 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","setup"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Sat Feb 15 08:08:57 GMT 2025","passed","Sat Feb 15 08:08:57 GMT 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","454","testTwoValidLoginTwo","Suite - Parallel Execution","Sat Feb 15 08:08:52 GMT 2025","passed","Sat Feb 15 08:08:52 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1113","testTwoValidLoginOne","Suite - Parallel Execution","Sat Feb 15 08:05:50 GMT 2025","passed","Sat Feb 15 08:05:51 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Sat Feb 15 08:08:53 GMT 2025","passed","Sat Feb 15 08:08:53 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","802","testFourValidLoginOne","Suite - Parallel Execution","Sat Feb 15 08:08:57 GMT 2025","passed","Sat Feb 15 08:08:58 GMT 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","816","testThreeValidLoginOne","Suite - Parallel Execution","Sat Feb 15 08:08:53 GMT 2025","passed","Sat Feb 15 08:08:54 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Sat Feb 15 08:05:43 GMT 2025","unknown","Sat Feb 15 08:05:43 GMT 2025","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","746","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Sat Feb 15 08:09:01 GMT 2025","passed","Sat Feb 15 08:09:02 GMT 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
