"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the 'Due' column sort functionality in an ascending order.","543","testDuesColumnAscendingSort","Suite - Parallel Execution","Sun Dec 14 12:39:46 UTC 2025","passed","Sun Dec 14 12:39:46 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","646","testOneExpectedFailure","Suite - Parallel Execution","Sun Dec 14 12:39:32 UTC 2025","failed","Sun Dec 14 12:39:32 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","649","testThreeExpectedFailure","Suite - Parallel Execution","Sun Dec 14 12:39:40 UTC 2025","failed","Sun Dec 14 12:39:40 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","Sun Dec 14 12:39:38 UTC 2025","passed","Sun Dec 14 12:39:38 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"The test will verify the ABTest scenario by passing URL parameter.","518","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sun Dec 14 12:39:45 UTC 2025","passed","Sun Dec 14 12:39:45 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"The test will verify the ABTest scenario by forge an opt-out cookie.","565","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Sun Dec 14 12:39:45 UTC 2025","passed","Sun Dec 14 12:39:45 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the error message with invalid username and password.","1","testOneUnstableTest","Suite - Parallel Execution","Sun Dec 14 12:39:30 UTC 2025","failed","Sun Dec 14 12:39:30 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","950","testFourValidLoginTwo","Suite - Parallel Execution","Sun Dec 14 12:39:41 UTC 2025","passed","Sun Dec 14 12:39:42 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","641","testFourExpectedFailure","Suite - Parallel Execution","Sun Dec 14 12:39:43 UTC 2025","failed","Sun Dec 14 12:39:44 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","651","testTwoExpectedFailure","Suite - Parallel Execution","Sun Dec 14 12:39:36 UTC 2025","failed","Sun Dec 14 12:39:36 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","2","testElementGetScreenshot","Suite - Parallel Execution","Sun Dec 14 12:39:17 UTC 2025","unknown","Sun Dec 14 12:39:17 UTC 2025","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","530","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sun Dec 14 12:39:45 UTC 2025","passed","Sun Dec 14 12:39:45 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","826","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Sun Dec 14 12:39:46 UTC 2025","passed","Sun Dec 14 12:39:47 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1072","testThreeValidLoginTwo","Suite - Parallel Execution","Sun Dec 14 12:39:37 UTC 2025","passed","Sun Dec 14 12:39:38 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","902","testTwoValidLoginOne","Suite - Parallel Execution","Sun Dec 14 12:39:33 UTC 2025","passed","Sun Dec 14 12:39:34 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Sun Dec 14 12:39:33 UTC 2025","passed","Sun Dec 14 12:39:33 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","943","testFourValidLoginOne","Suite - Parallel Execution","Sun Dec 14 12:39:41 UTC 2025","passed","Sun Dec 14 12:39:42 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
