"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the error message with invalid username and password.","13","testOneUnstableTest","Suite - Parallel Execution","Sat May 09 20:07:57 UTC 2026","passed","Sat May 09 20:07:57 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","1420","testTwoValidLoginTwo","Suite - Parallel Execution","Sat May 09 20:08:03 UTC 2026","passed","Sat May 09 20:08:05 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1194","testFourExpectedFailure","Suite - Parallel Execution","Sat May 09 20:11:30 UTC 2026","failed","Sat May 09 20:11:31 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","1605","testOneValidLoginTwo","Suite - Parallel Execution","Sat May 09 20:07:57 UTC 2026","passed","Sat May 09 20:07:59 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","2","testElementGetScreenshot","Suite - Parallel Execution","Sat May 09 20:07:45 UTC 2026","unknown","Sat May 09 20:07:45 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1584","testOneValidLoginOne","Suite - Parallel Execution","Sat May 09 20:07:57 UTC 2026","passed","Sat May 09 20:07:59 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","1152","testThreeExpectedFailure","Suite - Parallel Execution","Sat May 09 20:08:12 UTC 2026","failed","Sat May 09 20:08:13 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","921","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sat May 09 20:11:32 UTC 2026","passed","Sat May 09 20:11:32 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1198","testOneExpectedFailure","Suite - Parallel Execution","Sat May 09 20:08:01 UTC 2026","failed","Sat May 09 20:08:02 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Sat May 09 20:08:14 UTC 2026","passed","Sat May 09 20:08:14 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
