"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","681","testOneExpectedFailure","Suite - Parallel Execution","Sat Mar 21 19:44:46 UTC 2026","failed","Sat Mar 21 19:44:47 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Sat Mar 21 19:44:33 UTC 2026","unknown","Sat Mar 21 19:44:33 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","Sat Mar 21 19:44:54 UTC 2026","passed","Sat Mar 21 19:44:54 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","662","testFourExpectedFailure","Suite - Parallel Execution","Sat Mar 21 19:45:00 UTC 2026","failed","Sat Mar 21 19:45:00 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"The test will verify the ABTest scenario by passing URL parameter.","608","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sat Mar 21 19:45:01 UTC 2026","passed","Sat Mar 21 19:45:02 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","798","testTwoValidLoginOne","Suite - Parallel Execution","Sat Mar 21 19:44:50 UTC 2026","passed","Sat Mar 21 19:44:51 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","660","testThreeExpectedFailure","Suite - Parallel Execution","Sat Mar 21 19:44:56 UTC 2026","failed","Sat Mar 21 19:44:56 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1251","testThreeValidLoginOne","Suite - Parallel Execution","Sat Mar 21 19:44:53 UTC 2026","passed","Sat Mar 21 19:44:54 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Sat Mar 21 19:44:49 UTC 2026","passed","Sat Mar 21 19:44:49 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie.","630","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Sat Mar 21 19:45:01 UTC 2026","passed","Sat Mar 21 19:45:02 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","1155","testThreeValidLoginTwo","Suite - Parallel Execution","Sat Mar 21 19:44:53 UTC 2026","passed","Sat Mar 21 19:44:54 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the error message with invalid username and password.","1","testFourUnstableTest","Suite - Parallel Execution","Sat Mar 21 19:44:57 UTC 2026","passed","Sat Mar 21 19:44:57 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","1892","testOneValidLoginOne","Suite - Parallel Execution","Sat Mar 21 19:44:43 UTC 2026","passed","Sat Mar 21 19:44:45 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the error message with invalid username and password.","6","testOneUnstableTest","Suite - Parallel Execution","Sat Mar 21 19:44:44 UTC 2026","failed","Sat Mar 21 19:44:44 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","584","testDuesColumnAscendingSort","Suite - Parallel Execution","Sat Mar 21 19:45:02 UTC 2026","passed","Sat Mar 21 19:45:03 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1899","testOneValidLoginTwo","Suite - Parallel Execution","Sat Mar 21 19:44:43 UTC 2026","passed","Sat Mar 21 19:44:45 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","980","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Sat Mar 21 19:45:02 UTC 2026","passed","Sat Mar 21 19:45:03 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","900","testFourValidLoginTwo","Suite - Parallel Execution","Sat Mar 21 19:44:58 UTC 2026","passed","Sat Mar 21 19:44:58 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","658","testTwoExpectedFailure","Suite - Parallel Execution","Sat Mar 21 19:44:51 UTC 2026","failed","Sat Mar 21 19:44:52 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","554","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sat Mar 21 19:45:01 UTC 2026","passed","Sat Mar 21 19:45:02 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1143","testTwoValidLoginTwo","Suite - Parallel Execution","Sat Mar 21 19:44:48 UTC 2026","passed","Sat Mar 21 19:44:49 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","928","testFourValidLoginOne","Suite - Parallel Execution","Sat Mar 21 19:44:57 UTC 2026","passed","Sat Mar 21 19:44:58 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
