"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","884","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","7","testOneUnstableTest","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","49276","testFourValidLoginTwo","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","939","testFourValidLoginOne","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","1844","testThreeValidLoginTwo","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie.","756","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","542","testFourExpectedFailure","Suite - Parallel Execution","2026-08-15","failed","2026-08-15","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","785","testTwoValidLoginTwo","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","599","testOneExpectedFailure","Suite - Parallel Execution","2026-08-15","failed","2026-08-15","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","970","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-08-15","passed","2026-08-15","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
