"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1222","testFourValidLoginOne","Suite - Parallel Execution","Mon Feb 23 20:06:07 UTC 2026","passed","Mon Feb 23 20:06:08 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"The test will verify the ABTest scenario by passing URL parameter.","493","Test_With_Opt_Out_Url","Suite - Parallel Execution","Mon Feb 23 20:06:11 UTC 2026","passed","Mon Feb 23 20:06:11 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the 'Due' column sort functionality in an ascending order.","415","testDuesColumnAscendingSort","Suite - Parallel Execution","Mon Feb 23 20:06:12 UTC 2026","passed","Mon Feb 23 20:06:12 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the error message with invalid username and password.","3","testThreeUnstableTest","Suite - Parallel Execution","Mon Feb 23 20:06:04 UTC 2026","passed","Mon Feb 23 20:06:04 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","409","testTwoExpectedFailure","Suite - Parallel Execution","Mon Feb 23 20:06:03 UTC 2026","failed","Mon Feb 23 20:06:03 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","796","testTwoValidLoginTwo","Suite - Parallel Execution","Mon Feb 23 20:06:01 UTC 2026","passed","Mon Feb 23 20:06:02 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","791","testThreeValidLoginOne","Suite - Parallel Execution","Mon Feb 23 20:06:04 UTC 2026","passed","Mon Feb 23 20:06:05 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Mon Feb 23 20:05:45 UTC 2026","unknown","Mon Feb 23 20:05:45 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"The test will verify the ABTest scenario by forge an opt-out cookie.","461","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Mon Feb 23 20:06:11 UTC 2026","passed","Mon Feb 23 20:06:11 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","410","testFourExpectedFailure","Suite - Parallel Execution","Mon Feb 23 20:06:10 UTC 2026","failed","Mon Feb 23 20:06:10 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","742","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Mon Feb 23 20:06:12 UTC 2026","passed","Mon Feb 23 20:06:12 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","770","testTwoValidLoginOne","Suite - Parallel Execution","Mon Feb 23 20:06:01 UTC 2026","passed","Mon Feb 23 20:06:02 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","385","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Mon Feb 23 20:06:11 UTC 2026","passed","Mon Feb 23 20:06:11 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1766","testOneValidLoginOne","Suite - Parallel Execution","Mon Feb 23 20:05:57 UTC 2026","passed","Mon Feb 23 20:05:59 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
