"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","1098","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Fri Mar 13 19:54:51 UTC 2026","passed","Fri Mar 13 19:54:52 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1640","testFourValidLoginOne","Suite - Parallel Execution","Fri Mar 13 19:54:45 UTC 2026","passed","Fri Mar 13 19:54:47 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the error message with invalid username and password.","5","testFourUnstableTest","Suite - Parallel Execution","Fri Mar 13 19:54:45 UTC 2026","passed","Fri Mar 13 19:54:45 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","1880","testOneValidLoginOne","Suite - Parallel Execution","Fri Mar 13 19:53:42 UTC 2026","passed","Fri Mar 13 19:53:44 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie.","1257","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Fri Mar 13 19:54:51 UTC 2026","passed","Fri Mar 13 19:54:52 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1485","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Fri Mar 13 19:54:53 UTC 2026","passed","Fri Mar 13 19:54:54 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","49677","testTwoValidLoginTwo","Suite - Parallel Execution","Fri Mar 13 19:53:48 UTC 2026","passed","Fri Mar 13 19:54:38 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Fri Mar 13 19:54:39 UTC 2026","passed","Fri Mar 13 19:54:39 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1357","testFourExpectedFailure","Suite - Parallel Execution","Fri Mar 13 19:54:49 UTC 2026","failed","Fri Mar 13 19:54:50 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","1426","testOneExpectedFailure","Suite - Parallel Execution","Fri Mar 13 19:53:46 UTC 2026","failed","Fri Mar 13 19:53:47 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","1871","testOneValidLoginTwo","Suite - Parallel Execution","Fri Mar 13 19:53:42 UTC 2026","passed","Fri Mar 13 19:53:44 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","1685","testFourValidLoginTwo","Suite - Parallel Execution","Fri Mar 13 19:54:45 UTC 2026","passed","Fri Mar 13 19:54:47 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"The test will verify the ABTest scenario by passing URL parameter.","1082","Test_With_Opt_Out_Url","Suite - Parallel Execution","Fri Mar 13 19:54:51 UTC 2026","passed","Fri Mar 13 19:54:52 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the error message with invalid username and password.","0","testTwoUnstableTest","Suite - Parallel Execution","Fri Mar 13 19:53:49 UTC 2026","passed","Fri Mar 13 19:53:49 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Fri Mar 13 19:53:40 UTC 2026","unknown","Fri Mar 13 19:53:40 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","49642","testTwoValidLoginOne","Suite - Parallel Execution","Fri Mar 13 19:53:48 UTC 2026","passed","Fri Mar 13 19:54:38 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","49660","testTwoExpectedFailure","Suite - Parallel Execution","Fri Mar 13 19:53:48 UTC 2026","passed","Fri Mar 13 19:54:38 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","1","testOneUnstableTest","Suite - Parallel Execution","Fri Mar 13 19:53:43 UTC 2026","passed","Fri Mar 13 19:53:43 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","1118","testDuesColumnAscendingSort","Suite - Parallel Execution","Fri Mar 13 19:54:53 UTC 2026","passed","Fri Mar 13 19:54:54 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1620","testThreeValidLoginOne","Suite - Parallel Execution","Fri Mar 13 19:54:39 UTC 2026","passed","Fri Mar 13 19:54:41 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","1355","testThreeExpectedFailure","Suite - Parallel Execution","Fri Mar 13 19:54:43 UTC 2026","failed","Fri Mar 13 19:54:44 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1756","testThreeValidLoginTwo","Suite - Parallel Execution","Fri Mar 13 19:54:39 UTC 2026","passed","Fri Mar 13 19:54:41 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
