"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","2387","testOneValidLoginTwo","Suite - Parallel Execution","Thu Jan 15 19:44:45 UTC 2026","passed","Thu Jan 15 19:44:47 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","949","testTwoValidLoginTwo","Suite - Parallel Execution","Thu Jan 15 19:48:04 UTC 2026","passed","Thu Jan 15 19:48:05 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the error message with invalid username and password.","8","testThreeUnstableTest","Suite - Parallel Execution","Thu Jan 15 19:48:08 UTC 2026","passed","Thu Jan 15 19:48:08 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the error message with invalid username and password.","4","testTwoUnstableTest","Suite - Parallel Execution","Thu Jan 15 19:44:51 UTC 2026","passed","Thu Jan 15 19:44:51 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"The test will verify the ABTest scenario by passing URL parameter.","618","Test_With_Opt_Out_Url","Suite - Parallel Execution","Thu Jan 15 19:48:16 UTC 2026","passed","Thu Jan 15 19:48:17 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","995","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Thu Jan 15 19:48:18 UTC 2026","passed","Thu Jan 15 19:48:19 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1132","testFourValidLoginOne","Suite - Parallel Execution","Thu Jan 15 19:48:12 UTC 2026","passed","Thu Jan 15 19:48:13 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","864","testThreeExpectedFailure","Suite - Parallel Execution","Thu Jan 15 19:48:10 UTC 2026","failed","Thu Jan 15 19:48:11 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the error message with invalid username and password.","13","testOneUnstableTest","Suite - Parallel Execution","Thu Jan 15 19:44:45 UTC 2026","passed","Thu Jan 15 19:44:45 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","718","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Thu Jan 15 19:48:16 UTC 2026","passed","Thu Jan 15 19:48:17 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
