"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1558","testThreeValidLoginTwo","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the error message with invalid username and password.","26","testFourUnstableTest","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","744","testFourExpectedFailure","Suite - Parallel Execution","2026-08-28","failed","2026-08-28","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","2868","testOneValidLoginOne","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order.","754","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1134","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1432","testTwoValidLoginOne","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","2","testElementGetScreenshot","Suite - Parallel Execution","2026-08-28","unknown","2026-08-28","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","749","testTwoExpectedFailure","Suite - Parallel Execution","2026-08-28","failed","2026-08-28","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","743","testThreeExpectedFailure","Suite - Parallel Execution","2026-08-28","failed","2026-08-28","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","2857","testOneValidLoginTwo","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"The test will verify the ABTest scenario by passing URL parameter.","1069","Test_With_Opt_Out_Url","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","974","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1251","testFourValidLoginOne","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","1273","testTwoValidLoginTwo","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie.","821","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the error message with invalid username and password.","2","testOneUnstableTest","Suite - Parallel Execution","2026-08-28","failed","2026-08-28","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","1703","testThreeValidLoginOne","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","737","testOneExpectedFailure","Suite - Parallel Execution","2026-08-28","failed","2026-08-28","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the successful login with valid username and password.","1387","testFourValidLoginTwo","Suite - Parallel Execution","2026-08-28","passed","2026-08-28","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
