"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1500","testTwoValidLoginTwo","Suite - Parallel Execution","Mon Mar 23 20:02:07 UTC 2026","passed","Mon Mar 23 20:02:08 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","2460","testOneValidLoginTwo","Suite - Parallel Execution","Mon Mar 23 20:02:00 UTC 2026","passed","Mon Mar 23 20:02:03 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","993","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Mon Mar 23 20:02:23 UTC 2026","passed","Mon Mar 23 20:02:24 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1452","testTwoValidLoginOne","Suite - Parallel Execution","Mon Mar 23 20:02:07 UTC 2026","passed","Mon Mar 23 20:02:08 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","1392","testThreeValidLoginTwo","Suite - Parallel Execution","Mon Mar 23 20:02:12 UTC 2026","passed","Mon Mar 23 20:02:14 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","1247","testFourExpectedFailure","Suite - Parallel Execution","Mon Mar 23 20:02:21 UTC 2026","failed","Mon Mar 23 20:02:22 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","1303","testTwoExpectedFailure","Suite - Parallel Execution","Mon Mar 23 20:02:10 UTC 2026","failed","Mon Mar 23 20:02:12 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Mon Mar 23 20:01:41 UTC 2026","unknown","Mon Mar 23 20:01:41 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Mon Mar 23 20:02:07 UTC 2026","passed","Mon Mar 23 20:02:07 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","958","testDuesColumnAscendingSort","Suite - Parallel Execution","Mon Mar 23 20:02:25 UTC 2026","passed","Mon Mar 23 20:02:26 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1250","testThreeExpectedFailure","Suite - Parallel Execution","Mon Mar 23 20:02:16 UTC 2026","failed","Mon Mar 23 20:02:17 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1476","testThreeValidLoginOne","Suite - Parallel Execution","Mon Mar 23 20:02:12 UTC 2026","passed","Mon Mar 23 20:02:14 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
