"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Sun Dec 28 19:36:29 UTC 2025","unknown","Sun Dec 28 19:36:29 UTC 2025","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1379","testTwoValidLoginTwo","Suite - Parallel Execution","Sun Dec 28 19:36:48 UTC 2025","passed","Sun Dec 28 19:36:50 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1139","testFourValidLoginOne","Suite - Parallel Execution","Sun Dec 28 19:39:24 UTC 2025","passed","Sun Dec 28 19:39:26 UTC 2025","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","1158","testOneExpectedFailure","Suite - Parallel Execution","Sun Dec 28 19:36:46 UTC 2025","failed","Sun Dec 28 19:36:47 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"The test will verify the ABTest scenario by passing URL parameter.","840","Test_With_Opt_Out_Url","Suite - Parallel Execution","Sun Dec 28 19:39:26 UTC 2025","passed","Sun Dec 28 19:39:27 UTC 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","1804","testOneValidLoginTwo","Suite - Parallel Execution","Sun Dec 28 19:36:43 UTC 2025","passed","Sun Dec 28 19:36:44 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","1441","testTwoValidLoginOne","Suite - Parallel Execution","Sun Dec 28 19:36:48 UTC 2025","passed","Sun Dec 28 19:36:50 UTC 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order.","943","testDuesColumnAscendingSort","Suite - Parallel Execution","Sun Dec 28 19:39:28 UTC 2025","passed","Sun Dec 28 19:39:28 UTC 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1808","testOneValidLoginOne","Suite - Parallel Execution","Sun Dec 28 19:36:43 UTC 2025","passed","Sun Dec 28 19:36:44 UTC 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","1338","testThreeValidLoginOne","Suite - Parallel Execution","Sun Dec 28 19:36:54 UTC 2025","passed","Sun Dec 28 19:36:55 UTC 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
