"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1","testThreeValidLoginOne","Suite - Parallel Execution","Sat Jan 11 06:02:25 GMT 2025","skipped","Sat Jan 11 06:02:25 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Sat Jan 11 06:02:17 GMT 2025","unknown","Sat Jan 11 06:02:17 GMT 2025","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the error message with invalid username and password.","3","testOneUnstableTest","Suite - Parallel Execution","Sat Jan 11 06:02:19 GMT 2025","skipped","Sat Jan 11 06:02:19 GMT 2025","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","700","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sat Jan 11 06:02:29 GMT 2025","passed","Sat Jan 11 06:02:30 GMT 2025","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the successful login with valid username and password.","1285","testTwoValidLoginTwo","Suite - Parallel Execution","Sat Jan 11 06:02:21 GMT 2025","passed","Sat Jan 11 06:02:22 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1466","testTwoValidLoginOne","Suite - Parallel Execution","Sat Jan 11 06:02:20 GMT 2025","passed","Sat Jan 11 06:02:22 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order.","427","testDuesColumnAscendingSort","Suite - Parallel Execution","Sat Jan 11 06:02:31 GMT 2025","passed","Sat Jan 11 06:02:31 GMT 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","758","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Sat Jan 11 06:02:30 GMT 2025","passed","Sat Jan 11 06:02:31 GMT 2025","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","512","testTwoExpectedFailure","Suite - Parallel Execution","Sat Jan 11 06:02:23 GMT 2025","failed","Sat Jan 11 06:02:24 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Sat Jan 11 06:02:22 GMT 2025","failed","Sat Jan 11 06:02:22 GMT 2025","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","Sat Jan 11 06:02:25 GMT 2025","skipped","Sat Jan 11 06:02:25 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","0","testThreeValidLoginTwo","Suite - Parallel Execution","Sat Jan 11 06:02:24 GMT 2025","skipped","Sat Jan 11 06:02:24 GMT 2025","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
