"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","902","testThreeValidLoginOne","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","1180","testFourValidLoginTwo","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order.","546","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1024","testThreeValidLoginTwo","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","908","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","976","testTwoValidLoginOne","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie.","642","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"The test will verify the ABTest scenario by passing URL parameter.","537","Test_With_Opt_Out_Url","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","668","testOneExpectedFailure","Suite - Parallel Execution","2026-06-09","failed","2026-06-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the error message with invalid username and password.","1","testFourUnstableTest","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","768","testThreeExpectedFailure","Suite - Parallel Execution","2026-06-09","failed","2026-06-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","539","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1123","testTwoValidLoginTwo","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","693","testFourExpectedFailure","Suite - Parallel Execution","2026-06-09","failed","2026-06-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the error message with invalid username and password.","0","testOneUnstableTest","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","1503","testOneValidLoginTwo","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","2026-06-09","unknown","2026-06-09","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1569","testOneValidLoginOne","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","697","testTwoExpectedFailure","Suite - Parallel Execution","2026-06-09","failed","2026-06-09","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","1329","testFourValidLoginOne","Suite - Parallel Execution","2026-06-09","passed","2026-06-09","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
