"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Wed May 20 21:21:21 UTC 2026","passed","Wed May 20 21:21:21 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","Wed May 20 21:18:03 UTC 2026","passed","Wed May 20 21:18:03 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1752","testFourValidLoginTwo","Suite - Parallel Execution","Wed May 20 21:21:21 UTC 2026","passed","Wed May 20 21:21:23 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","2045","testOneValidLoginTwo","Suite - Parallel Execution","Wed May 20 21:17:49 UTC 2026","passed","Wed May 20 21:17:51 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the error message with invalid username and password.","6","testTwoUnstableTest","Suite - Parallel Execution","Wed May 20 21:17:56 UTC 2026","passed","Wed May 20 21:17:56 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"The test will verify the ABTest scenario by forge an opt-out cookie.","1274","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Wed May 20 21:21:27 UTC 2026","passed","Wed May 20 21:21:28 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","1437","testThreeExpectedFailure","Suite - Parallel Execution","Wed May 20 21:21:19 UTC 2026","failed","Wed May 20 21:21:20 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1476","testOneExpectedFailure","Suite - Parallel Execution","Wed May 20 21:17:53 UTC 2026","failed","Wed May 20 21:17:55 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the error message with invalid username and password.","4","testOneUnstableTest","Suite - Parallel Execution","Wed May 20 21:17:50 UTC 2026","failed","Wed May 20 21:17:50 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","1659","testFourValidLoginOne","Suite - Parallel Execution","Wed May 20 21:21:21 UTC 2026","passed","Wed May 20 21:21:23 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
