"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the error message with invalid username and password.","10","testFourUnstableTest","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1354","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1363","testTwoValidLoginOne","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the error message with invalid username and password.","6","testOneUnstableTest","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","1163","testOneExpectedFailure","Suite - Parallel Execution","2026-09-24","failed","2026-09-24","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"The test will verify the ABTest scenario by forge an opt-out cookie.","1051","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","1474","testFourValidLoginOne","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","1022","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","7","testTwoUnstableTest","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the 'Due' column sort functionality in an ascending order.","1027","testDuesColumnAscendingSort","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"The test will verify the ABTest scenario by passing URL parameter.","1077","Test_With_Opt_Out_Url","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","2","testElementGetScreenshot","Suite - Parallel Execution","2026-09-24","unknown","2026-09-24","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1441","testTwoExpectedFailure","Suite - Parallel Execution","2026-09-24","failed","2026-09-24","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1499","testThreeValidLoginOne","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"Verify the successful login with valid username and password.","2027","testOneValidLoginOne","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the successful login with valid username and password.","2292","testFourValidLoginTwo","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","1210","testFourExpectedFailure","Suite - Parallel Execution","2026-09-24","failed","2026-09-24","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","1426","testTwoValidLoginTwo","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1509","testThreeValidLoginTwo","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the successful login with valid username and password.","2033","testOneValidLoginTwo","Suite - Parallel Execution","2026-09-24","passed","2026-09-24","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","1568","testThreeExpectedFailure","Suite - Parallel Execution","2026-09-24","failed","2026-09-24","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
