"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1638","testTwoExpectedFailure","Suite - Parallel Execution","Tue Feb 24 19:57:26 UTC 2026","failed","Tue Feb 24 19:57:28 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","1319","testTwoValidLoginOne","Suite - Parallel Execution","Tue Feb 24 19:57:23 UTC 2026","passed","Tue Feb 24 19:57:24 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the successful login with valid username and password.","1371","testThreeValidLoginOne","Suite - Parallel Execution","Tue Feb 24 19:57:29 UTC 2026","passed","Tue Feb 24 19:57:30 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","924","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Tue Feb 24 20:00:03 UTC 2026","passed","Tue Feb 24 20:00:04 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","1","testFourUnstableTest","Suite - Parallel Execution","Tue Feb 24 19:57:34 UTC 2026","passed","Tue Feb 24 19:57:34 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the successful login with valid username and password.","1450","testThreeValidLoginTwo","Suite - Parallel Execution","Tue Feb 24 19:57:29 UTC 2026","passed","Tue Feb 24 19:57:30 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the error message with invalid username and password.","2","testOneUnstableTest","Suite - Parallel Execution","Tue Feb 24 19:57:18 UTC 2026","passed","Tue Feb 24 19:57:18 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Tue Feb 24 19:57:29 UTC 2026","passed","Tue Feb 24 19:57:29 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1810","testOneValidLoginOne","Suite - Parallel Execution","Tue Feb 24 19:57:17 UTC 2026","passed","Tue Feb 24 19:57:19 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1242","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Tue Feb 24 20:00:05 UTC 2026","passed","Tue Feb 24 20:00:06 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1438","testTwoValidLoginTwo","Suite - Parallel Execution","Tue Feb 24 19:57:23 UTC 2026","passed","Tue Feb 24 19:57:24 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"Verify the successful login with valid username and password.","1200","testFourExpectedFailure","Suite - Parallel Execution","Tue Feb 24 20:00:01 UTC 2026","failed","Tue Feb 24 20:00:03 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the successful login with valid username and password.","145657","testFourValidLoginOne","Suite - Parallel Execution","Tue Feb 24 19:57:34 UTC 2026","passed","Tue Feb 24 20:00:00 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"The test will verify the ABTest scenario by passing URL parameter.","869","Test_With_Opt_Out_Url","Suite - Parallel Execution","Tue Feb 24 20:00:03 UTC 2026","passed","Tue Feb 24 20:00:04 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","1240","testFourValidLoginTwo","Suite - Parallel Execution","Tue Feb 24 20:00:00 UTC 2026","passed","Tue Feb 24 20:00:01 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie.","991","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Tue Feb 24 20:00:03 UTC 2026","passed","Tue Feb 24 20:00:04 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the 'Due' column sort functionality in an ascending order.","957","testDuesColumnAscendingSort","Suite - Parallel Execution","Tue Feb 24 20:00:05 UTC 2026","passed","Tue Feb 24 20:00:06 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","1802","testOneValidLoginTwo","Suite - Parallel Execution","Tue Feb 24 19:57:17 UTC 2026","passed","Tue Feb 24 19:57:19 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","1195","testOneExpectedFailure","Suite - Parallel Execution","Tue Feb 24 19:57:21 UTC 2026","failed","Tue Feb 24 19:57:22 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Tue Feb 24 19:57:23 UTC 2026","passed","Tue Feb 24 19:57:23 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Tue Feb 24 19:57:05 UTC 2026","unknown","Tue Feb 24 19:57:05 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
"Verify the successful login with valid username and password.","1181","testThreeExpectedFailure","Suite - Parallel Execution","Tue Feb 24 19:57:32 UTC 2026","failed","Tue Feb 24 19:57:33 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
