"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","867","testTwoExpectedFailure","Suite - Parallel Execution","Mon Jan 26 19:44:06 UTC 2026","failed","Mon Jan 26 19:44:07 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the successful login with valid username and password.","1232","testTwoValidLoginOne","Suite - Parallel Execution","Mon Jan 26 19:44:04 UTC 2026","passed","Mon Jan 26 19:44:05 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Mon Jan 26 19:44:04 UTC 2026","passed","Mon Jan 26 19:44:04 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","145442","testFourValidLoginOne","Suite - Parallel Execution","Mon Jan 26 19:44:13 UTC 2026","passed","Mon Jan 26 19:46:38 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"Verify the successful login with valid username and password.","145413","testFourExpectedFailure","Suite - Parallel Execution","Mon Jan 26 19:44:13 UTC 2026","passed","Mon Jan 26 19:46:38 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"The test will verify the ABTest scenario by passing URL parameter.","665","Test_With_Opt_Out_Url","Suite - Parallel Execution","Mon Jan 26 19:46:40 UTC 2026","passed","Mon Jan 26 19:46:40 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","955","testOneExpectedFailure","Suite - Parallel Execution","Mon Jan 26 19:44:02 UTC 2026","failed","Mon Jan 26 19:44:03 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","Mon Jan 26 19:44:09 UTC 2026","passed","Mon Jan 26 19:44:09 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the successful login with valid username and password.","1131","testThreeValidLoginOne","Suite - Parallel Execution","Mon Jan 26 19:44:08 UTC 2026","passed","Mon Jan 26 19:44:09 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie.","728","Test_With_Cookie_Before_Visiting_Page","Suite - Parallel Execution","Mon Jan 26 19:46:40 UTC 2026","passed","Mon Jan 26 19:46:40 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_Before_Visiting_Page"
"Verify the successful login with valid username and password.","923","testThreeExpectedFailure","Suite - Parallel Execution","Mon Jan 26 19:44:11 UTC 2026","failed","Mon Jan 26 19:44:12 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1702","testOneValidLoginOne","Suite - Parallel Execution","Mon Jan 26 19:43:58 UTC 2026","passed","Mon Jan 26 19:44:00 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1062","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Mon Jan 26 19:46:41 UTC 2026","passed","Mon Jan 26 19:46:42 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the 'Due' column sort functionality in an ascending order.","741","testDuesColumnAscendingSort","Suite - Parallel Execution","Mon Jan 26 19:46:41 UTC 2026","passed","Mon Jan 26 19:46:42 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the successful login with valid username and password.","942","testFourValidLoginTwo","Suite - Parallel Execution","Mon Jan 26 19:46:38 UTC 2026","passed","Mon Jan 26 19:46:39 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","1169","testTwoValidLoginTwo","Suite - Parallel Execution","Mon Jan 26 19:44:04 UTC 2026","passed","Mon Jan 26 19:44:05 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","692","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Mon Jan 26 19:46:40 UTC 2026","passed","Mon Jan 26 19:46:40 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","0","testFourUnstableTest","Suite - Parallel Execution","Mon Jan 26 19:44:13 UTC 2026","passed","Mon Jan 26 19:44:13 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest"
"Verify the error message with invalid username and password.","13","testOneUnstableTest","Suite - Parallel Execution","Mon Jan 26 19:43:58 UTC 2026","passed","Mon Jan 26 19:43:58 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","1712","testOneValidLoginTwo","Suite - Parallel Execution","Mon Jan 26 19:43:58 UTC 2026","passed","Mon Jan 26 19:44:00 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the successful login with valid username and password.","1238","testThreeValidLoginTwo","Suite - Parallel Execution","Mon Jan 26 19:44:08 UTC 2026","passed","Mon Jan 26 19:44:09 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo"
"Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature.","1","testElementGetScreenshot","Suite - Parallel Execution","Mon Jan 26 19:43:47 UTC 2026","unknown","Mon Jan 26 19:43:47 UTC 2026","test.java.tests.selenium.TestElementGetScreenshot","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot"
