"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","1304","testFourValidLoginTwo","Suite - Parallel Execution","Mon Mar 30 20:07:24 UTC 2026","passed","Mon Mar 30 20:07:26 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
"Verify the successful login with valid username and password.","1084","testOneValidLoginOne","Suite - Parallel Execution","Mon Mar 30 20:04:50 UTC 2026","passed","Mon Mar 30 20:04:51 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","794","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Mon Mar 30 20:07:29 UTC 2026","passed","Mon Mar 30 20:07:30 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the successful login with valid username and password.","1227","testFourValidLoginOne","Suite - Parallel Execution","Mon Mar 30 20:07:25 UTC 2026","passed","Mon Mar 30 20:07:26 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","532","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Mon Mar 30 20:07:28 UTC 2026","passed","Mon Mar 30 20:07:29 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"The test will verify the ABTest scenario by passing URL parameter.","448","Test_With_Opt_Out_Url","Suite - Parallel Execution","Mon Mar 30 20:07:28 UTC 2026","passed","Mon Mar 30 20:07:29 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Opt_Out_Url"
"Verify the successful login with valid username and password.","1061","testOneValidLoginTwo","Suite - Parallel Execution","Mon Mar 30 20:04:50 UTC 2026","passed","Mon Mar 30 20:04:51 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo"
"Verify the error message with invalid username and password.","16","testOneUnstableTest","Suite - Parallel Execution","Mon Mar 30 20:04:50 UTC 2026","passed","Mon Mar 30 20:04:50 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","448","testFourExpectedFailure","Suite - Parallel Execution","Mon Mar 30 20:07:27 UTC 2026","failed","Mon Mar 30 20:07:28 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure"
"Verify the error message with invalid username and password.","1","testThreeUnstableTest","Suite - Parallel Execution","Mon Mar 30 20:07:22 UTC 2026","passed","Mon Mar 30 20:07:22 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
