"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the successful login with valid username and password.","866","testTwoExpectedFailure","Suite - Parallel Execution","Sat Jan 17 19:36:14 UTC 2026","failed","Sat Jan 17 19:36:15 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure"
"Verify the 'Due' column sort functionality in an ascending order with step level screenshot.","1042","testDuesColumnAscendingSortWithStepLevelScreenshot","Suite - Parallel Execution","Sat Jan 17 19:36:27 UTC 2026","passed","Sat Jan 17 19:36:28 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSortWithStepLevelScreenshot"
"Verify the 'Due' column sort functionality in an ascending order.","662","testDuesColumnAscendingSort","Suite - Parallel Execution","Sat Jan 17 19:36:27 UTC 2026","passed","Sat Jan 17 19:36:27 UTC 2026","test.java.tests.theInternet.TestTables","Test Parallel Execution","test.java.tests.theInternet.TestTables","testDuesColumnAscendingSort"
"Verify the error message with invalid username and password.","1","testTwoUnstableTest","Suite - Parallel Execution","Sat Jan 17 19:36:12 UTC 2026","passed","Sat Jan 17 19:36:12 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest"
"Verify the successful login with valid username and password.","956","testThreeExpectedFailure","Suite - Parallel Execution","Sat Jan 17 19:36:19 UTC 2026","failed","Sat Jan 17 19:36:20 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure"
"Verify the successful login with valid username and password.","1004","testTwoValidLoginTwo","Suite - Parallel Execution","Sat Jan 17 19:36:12 UTC 2026","passed","Sat Jan 17 19:36:13 UTC 2026","test.java.tests.theInternet.parallel.TestTwo","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo"
"The test will verify the ABTest scenario by forge an opt-out cookie after visiting the page.","870","Test_With_Cookie_After_Visiting_Page","Suite - Parallel Execution","Sat Jan 17 19:36:25 UTC 2026","passed","Sat Jan 17 19:36:26 UTC 2026","test.java.tests.theInternet.ABTestOptOut","Test Parallel Execution","test.java.tests.theInternet.ABTestOptOut","Test_With_Cookie_After_Visiting_Page"
"Verify the error message with invalid username and password.","0","testThreeUnstableTest","Suite - Parallel Execution","Sat Jan 17 19:36:16 UTC 2026","passed","Sat Jan 17 19:36:16 UTC 2026","test.java.tests.theInternet.parallel.TestThree","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest"
"Verify the error message with invalid username and password.","13","testOneUnstableTest","Suite - Parallel Execution","Sat Jan 17 19:36:07 UTC 2026","passed","Sat Jan 17 19:36:07 UTC 2026","test.java.tests.theInternet.parallel.TestOne","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest"
"Verify the successful login with valid username and password.","1238","testFourValidLoginTwo","Suite - Parallel Execution","Sat Jan 17 19:36:21 UTC 2026","passed","Sat Jan 17 19:36:22 UTC 2026","test.java.tests.theInternet.parallel.TestFour","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo"
